date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:21:57	98266/98266	---M--	200	added ('OK')	image/png	etag:%2261a35fe0eb42cac145e7dccd854ffbb1%22	http://product.hstatic.net/1000271846/product/lowtop-green-01_c6c93fc05beb4e40a3390ef0667ccc0f_grande.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/lowtop-green-01_c6c93fc05beb4e40a3390ef0667ccc0f_grande.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:22:03	105923/105923	---M--	200	added ('OK')	image/png	etag:%22ea1ff30f42ab0f7dc2c9039a10de3da8%22	http://product.hstatic.net/1000271846/product/lowtop-green-02_2cd9a086c2ef4ebd9947fda337675d22_large.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/lowtop-green-02_2cd9a086c2ef4ebd9947fda337675d22_large.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:22:04	13635/13635	---M--	200	added ('OK')	image/png	etag:%2202b94381f2352c8f2e8a1358cae368be%22	http://product.hstatic.net/1000271846/product/mule-green-01_125ce136d0474752a2de34c341eb018c_medium.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mule-green-01_125ce136d0474752a2de34c341eb018c_medium.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:22:09	50639/50639	---M--	200	added ('OK')	image/png	etag:%22d8140014154a96e8a215c851d5803470%22	http://product.hstatic.net/1000271846/product/mule-green-01_125ce136d0474752a2de34c341eb018c_large.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mule-green-01_125ce136d0474752a2de34c341eb018c_large.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:22:12	164796/164796	---M--	200	added ('OK')	image/png	etag:%22807995c7419bd8e8a57f2772d0b0c0e7%22	http://product.hstatic.net/1000271846/product/lowtop-green-02_2cd9a086c2ef4ebd9947fda337675d22_grande.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/lowtop-green-02_2cd9a086c2ef4ebd9947fda337675d22_grande.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:22:14	27220/27220	---M--	200	added ('OK')	image/png	etag:%22fe85c5071f257372de692d02a95bff09%22	http://product.hstatic.net/1000271846/product/mule-green-02_eede07f7293b482397ec1f3342c1e39d_medium.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mule-green-02_eede07f7293b482397ec1f3342c1e39d_medium.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:22:15	79774/79774	---M--	200	added ('OK')	image/png	etag:%22bf3103dc82c4598dbbfd69b3a0a59bdf%22	http://product.hstatic.net/1000271846/product/mule-green-01_125ce136d0474752a2de34c341eb018c_grande.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mule-green-01_125ce136d0474752a2de34c341eb018c_grande.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:22:23	106863/106863	---M--	200	added ('OK')	image/png	etag:%22a479c6ee268d947a2fbb036a838ed11e%22	http://product.hstatic.net/1000271846/product/mule-green-02_eede07f7293b482397ec1f3342c1e39d_large.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mule-green-02_eede07f7293b482397ec1f3342c1e39d_large.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:22:25	14022/14022	---M--	200	added ('OK')	image/png	etag:%226f2c56fd805cdf2fa17b278fe70c7ac1%22	http://product.hstatic.net/1000271846/product/lowtop-yellow-01_b140bcfb31444043a18655932cc15c81_medium.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/lowtop-yellow-01_b140bcfb31444043a18655932cc15c81_medium.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:22:29	159393/159393	---M--	200	added ('OK')	image/png	etag:%225f1420357a5878ab2743dc897eeb6f01%22	http://product.hstatic.net/1000271846/product/mule-green-02_eede07f7293b482397ec1f3342c1e39d_grande.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mule-green-02_eede07f7293b482397ec1f3342c1e39d_grande.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:22:29	56996/56996	---M--	200	added ('OK')	image/png	etag:%22fa5edafba0de205d9c0bf9973d3d6a31%22	http://product.hstatic.net/1000271846/product/lowtop-yellow-01_b140bcfb31444043a18655932cc15c81_large.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/lowtop-yellow-01_b140bcfb31444043a18655932cc15c81_large.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:22:32	25618/25618	---M--	200	added ('OK')	image/png	etag:%2224644b430f8830264fc4e5ec5c0888e6%22	http://product.hstatic.net/1000271846/product/lowtop-yellow-02_6b0f90aca312424585f1aed66cf74e91_medium.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/lowtop-yellow-02_6b0f90aca312424585f1aed66cf74e91_medium.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:22:36	88878/88878	---M--	200	added ('OK')	image/png	etag:%229c103bac2c91d7b2f62c29543f83c60d%22	http://product.hstatic.net/1000271846/product/lowtop-yellow-01_b140bcfb31444043a18655932cc15c81_grande.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/lowtop-yellow-01_b140bcfb31444043a18655932cc15c81_grande.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:22:41	102934/102934	---M--	200	added ('OK')	image/png	etag:%22f757c0b72bec8adf626e84edbc8ed272%22	http://product.hstatic.net/1000271846/product/lowtop-yellow-02_6b0f90aca312424585f1aed66cf74e91_large.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/lowtop-yellow-02_6b0f90aca312424585f1aed66cf74e91_large.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:22:42	12621/12621	---M--	200	added ('OK')	image/png	etag:%2257170863205ff19fad7f313253e5fafd%22	http://product.hstatic.net/1000271846/product/mule-yellow-01_8ba6ab1939024c969fc7b854e7aa40c0_medium.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mule-yellow-01_8ba6ab1939024c969fc7b854e7aa40c0_medium.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:22:42	51634/51634	---M--	200	added ('OK')	image/png	etag:%22ff291c5e8c2b64390eb3a4b38caed701%22	http://product.hstatic.net/1000271846/product/mule-brown-01_698b22915c564f768b0d45cd1cf69857_large.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mule-brown-01_698b22915c564f768b0d45cd1cf69857_large.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:22:47	53625/53625	---M--	200	added ('OK')	image/png	etag:%22b2d7720b7fc196791aafa1177f7df002%22	http://product.hstatic.net/1000271846/product/mule-yellow-01_8ba6ab1939024c969fc7b854e7aa40c0_large.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mule-yellow-01_8ba6ab1939024c969fc7b854e7aa40c0_large.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:22:50	23019/23019	---M--	200	added ('OK')	image/png	etag:%22bd21a57bee484a7b45df6d7636c24d7b%22	http://product.hstatic.net/1000271846/product/mule-yellow-02_07eaedf1f3bc459b8c8bda4cf73f965d_medium.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mule-yellow-02_07eaedf1f3bc459b8c8bda4cf73f965d_medium.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:22:50	161138/161138	---M--	200	added ('OK')	image/png	etag:%22b389336dd3be68d2314ff0e2d50c09ca%22	http://product.hstatic.net/1000271846/product/lowtop-yellow-02_6b0f90aca312424585f1aed66cf74e91_grande.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/lowtop-yellow-02_6b0f90aca312424585f1aed66cf74e91_grande.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:22:59	94849/94849	---M--	200	added ('OK')	image/png	etag:%222617dccf49b1de96c15c696b99b9b4f3%22	http://product.hstatic.net/1000271846/product/mule-yellow-02_07eaedf1f3bc459b8c8bda4cf73f965d_large.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mule-yellow-02_07eaedf1f3bc459b8c8bda4cf73f965d_large.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:23:02	138269/138269	---M--	200	added ('OK')	image/png	etag:%22e72164de0369045e784025512ab345c5%22	http://product.hstatic.net/1000271846/product/mule-yellow-02_07eaedf1f3bc459b8c8bda4cf73f965d_grande.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mule-yellow-02_07eaedf1f3bc459b8c8bda4cf73f965d_grande.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:23:06	21008/21008	---M--	200	added ('OK')	image/png	etag:%229da7a90d46c63a1c375d37532e2f3144%22	http://product.hstatic.net/1000271846/product/1_239e88056ca9450ebe20955159e3b7fa_medium.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/1_239e88056ca9450ebe20955159e3b7fa_medium.png	(from https://www.zoe-vn.com/collections/chat-lieu-da)
15:23:14	87337/87337	---M--	200	added ('OK')	image/png	etag:%224d88f8b9fdacb7daa81b4100e76e0307%22	http://product.hstatic.net/1000271846/product/1_239e88056ca9450ebe20955159e3b7fa_large.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/1_239e88056ca9450ebe20955159e3b7fa_large.png	(from https://www.zoe-vn.com/collections/chat-lieu-da)
15:23:26	118911/118911	---M--	200	added ('OK')	image/png	etag:%22b635dd0484a76932982d67356d7e7622%22	http://product.hstatic.net/1000271846/product/1_239e88056ca9450ebe20955159e3b7fa_grande.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/1_239e88056ca9450ebe20955159e3b7fa_grande.png	(from https://www.zoe-vn.com/collections/chat-lieu-da)
15:23:27	10959/10959	---M--	200	added ('OK')	image/png	etag:%2236f442566a65f27a0fe342f13383ba76%22	http://product.hstatic.net/1000271846/product/mf-pink-01_5e63ba3210d74e01a7a904486bdab523_medium.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mf-pink-01_5e63ba3210d74e01a7a904486bdab523_medium.png	(from https://www.zoe-vn.com/collections/chat-lieu-da)
15:23:33	51207/51207	---M--	200	added ('OK')	image/png	etag:%22c931469568f12b2145676a1a402a09fe%22	http://product.hstatic.net/1000271846/product/mf-pink-01_5e63ba3210d74e01a7a904486bdab523_large.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mf-pink-01_5e63ba3210d74e01a7a904486bdab523_large.png	(from https://www.zoe-vn.com/collections/chat-lieu-da)
15:23:39	71804/71804	---M--	200	added ('OK')	image/png	etag:%2282f2664173f87f48b87bf31ddb65a32f%22	http://product.hstatic.net/1000271846/product/mf-pink-01_5e63ba3210d74e01a7a904486bdab523_grande.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mf-pink-01_5e63ba3210d74e01a7a904486bdab523_grande.png	(from https://www.zoe-vn.com/collections/chat-lieu-da)
15:23:47	18230/18230	---M--	200	added ('OK')	image/png	etag:%22bdba7710f491cb102baca3a4d3a14800%22	http://product.hstatic.net/1000271846/product/mf-pink-02_4c72cc9339b849f6a1fdc9d08d240741_medium.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mf-pink-02_4c72cc9339b849f6a1fdc9d08d240741_medium.png	(from https://www.zoe-vn.com/collections/chat-lieu-da)
15:23:56	79749/79749	---M--	200	added ('OK')	image/png	etag:%2252564eded846a8ad63c00f3d319d592c%22	http://product.hstatic.net/1000271846/product/mf-pink-02_4c72cc9339b849f6a1fdc9d08d240741_large.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mf-pink-02_4c72cc9339b849f6a1fdc9d08d240741_large.png	(from https://www.zoe-vn.com/collections/chat-lieu-da)
15:23:58	10426/10426	---M--	200	added ('OK')	image/png	etag:%22740dd1a7c0a7a7cf1f116026533fd913%22	http://product.hstatic.net/1000271846/product/mf-green-01_0bca665ed048444d81255b1b688e9316_medium.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mf-green-01_0bca665ed048444d81255b1b688e9316_medium.png	(from https://www.zoe-vn.com/collections/chat-lieu-da)
15:24:04	124817/124817	---M--	200	added ('OK')	image/png	etag:%225473895aaf1a1dc046e3e55a11efe413%22	http://product.hstatic.net/1000271846/product/mf-pink-02_4c72cc9339b849f6a1fdc9d08d240741_grande.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mf-pink-02_4c72cc9339b849f6a1fdc9d08d240741_grande.png	(from https://www.zoe-vn.com/collections/chat-lieu-da)
15:24:04	48378/48378	---M--	200	added ('OK')	image/png	etag:%220b984cf19f82a528162602451997ebb4%22	http://product.hstatic.net/1000271846/product/mf-green-01_0bca665ed048444d81255b1b688e9316_large.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mf-green-01_0bca665ed048444d81255b1b688e9316_large.png	(from https://www.zoe-vn.com/collections/chat-lieu-da)
15:24:07	19867/19867	---M--	200	added ('OK')	image/png	etag:%22174061c88121ee301de5514cbbecbcf3%22	http://product.hstatic.net/1000271846/product/mf-green-02_2501e14cf72846c2af126e857a335f1a_medium.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mf-green-02_2501e14cf72846c2af126e857a335f1a_medium.png	(from https://www.zoe-vn.com/collections/chat-lieu-da)
15:24:15	84481/84481	---M--	200	added ('OK')	image/png	etag:%224ab24a01346750715d3f490f753129e9%22	http://product.hstatic.net/1000271846/product/mf-green-02_2501e14cf72846c2af126e857a335f1a_large.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mf-green-02_2501e14cf72846c2af126e857a335f1a_large.png	(from https://www.zoe-vn.com/collections/chat-lieu-da)
15:24:15	899163/899163	---M--	200	added ('OK')	image/jpeg	etag:%229e29f968b6921b3150fcb6fca1147a5b%22	http://file.hstatic.net/1000271846/collection/96419d920c54d00a8945_a7fd61c5403d47159a9d38b676fdf1db.jpg	C:/Users/pc/Desktop/chim/file.hstatic.net/1000271846/collection/96419d920c54d00a8945_a7fd61c5403d47159a9d38b676fdf1db.jpg	(from https://www.zoe-vn.com/collections/chat-lieu-da)
15:24:17	11853/11853	---M--	200	added ('OK')	image/png	etag:%22fa76b0d79cc8217d2a65943de524c3cf%22	http://product.hstatic.net/1000271846/product/mf-yellow-01_9156c8e306af42108077b2a9e9b8801f_medium.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mf-yellow-01_9156c8e306af42108077b2a9e9b8801f_medium.png	(from https://www.zoe-vn.com/collections/chat-lieu-da)
15:24:22	55685/55685	---M--	200	added ('OK')	image/png	etag:%2272f0cf3ba2710153aceffe7a6ca8c2c7%22	http://product.hstatic.net/1000271846/product/mf-yellow-01_9156c8e306af42108077b2a9e9b8801f_large.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mf-yellow-01_9156c8e306af42108077b2a9e9b8801f_large.png	(from https://www.zoe-vn.com/collections/chat-lieu-da)
15:24:25	124150/124150	---M--	200	added ('OK')	image/png	etag:%22eb649643a05452ada7c1625e7b5662ee%22	http://product.hstatic.net/1000271846/product/mf-green-02_2501e14cf72846c2af126e857a335f1a_grande.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mf-green-02_2501e14cf72846c2af126e857a335f1a_grande.png	(from https://www.zoe-vn.com/collections/chat-lieu-da)
15:24:27	19607/19607	---M--	200	added ('OK')	image/png	etag:%224548a3c2b6587b44e12c7a186018f267%22	http://product.hstatic.net/1000271846/product/mf-yellow-02_e3a4c4f08d5e45b8a0e1a9b12da55f1a_medium.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mf-yellow-02_e3a4c4f08d5e45b8a0e1a9b12da55f1a_medium.png	(from https://www.zoe-vn.com/collections/chat-lieu-da)
15:24:28	80955/80955	---M--	200	added ('OK')	image/png	etag:%22a8315938e7e84cfc46f1e011cac655c3%22	http://product.hstatic.net/1000271846/product/mf-yellow-01_9156c8e306af42108077b2a9e9b8801f_grande.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mf-yellow-01_9156c8e306af42108077b2a9e9b8801f_grande.png	(from https://www.zoe-vn.com/collections/chat-lieu-da)
15:24:36	83834/83834	---M--	200	added ('OK')	image/png	etag:%221fad5e0cd743b48dd1fa49b8d9f74cb2%22	http://product.hstatic.net/1000271846/product/mf-yellow-02_e3a4c4f08d5e45b8a0e1a9b12da55f1a_large.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mf-yellow-02_e3a4c4f08d5e45b8a0e1a9b12da55f1a_large.png	(from https://www.zoe-vn.com/collections/chat-lieu-da)
15:24:39	123086/123086	---M--	200	added ('OK')	image/png	etag:%220e5e164f23dd311a66b710ce22c4898b%22	http://product.hstatic.net/1000271846/product/mf-yellow-02_e3a4c4f08d5e45b8a0e1a9b12da55f1a_grande.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mf-yellow-02_e3a4c4f08d5e45b8a0e1a9b12da55f1a_grande.png	(from https://www.zoe-vn.com/collections/chat-lieu-da)
15:24:41	20410/20410	---M--	200	added ('OK')	image/png	etag:%22d478739ec918738d50874a030e906cbc%22	http://product.hstatic.net/1000271846/product/zebra-black-01_6cac955082c649e1acfc75990e68cd0f_medium.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/zebra-black-01_6cac955082c649e1acfc75990e68cd0f_medium.png	(from https://www.zoe-vn.com/collections/vai-canvas)
15:24:48	74794/74794	---M--	200	added ('OK')	image/png	etag:%22cd35caf55308911dd88e9b5542641551%22	http://product.hstatic.net/1000271846/product/zebra-black-01_6cac955082c649e1acfc75990e68cd0f_large.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/zebra-black-01_6cac955082c649e1acfc75990e68cd0f_large.png	(from https://www.zoe-vn.com/collections/vai-canvas)
15:24:56	83149/83149	---M--	200	added ('OK')	image/png	etag:%22f089f52811d6d636de1fa73750e63ccb%22	http://product.hstatic.net/1000271846/product/mule-yellow-01_8ba6ab1939024c969fc7b854e7aa40c0_grande.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/mule-yellow-01_8ba6ab1939024c969fc7b854e7aa40c0_grande.png	(from https://www.zoe-vn.com/collections/vai-linen)
15:24:59	109921/109921	---M--	200	added ('OK')	image/png	etag:%224b0cc57e6071d88278672cdfa2e2237a%22	http://product.hstatic.net/1000271846/product/zebra-black-01_6cac955082c649e1acfc75990e68cd0f_grande.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/zebra-black-01_6cac955082c649e1acfc75990e68cd0f_grande.png	(from https://www.zoe-vn.com/collections/vai-canvas)
15:25:00	30711/30711	---M--	200	added ('OK')	image/png	etag:%220084a8c28c6313e707c38853fafea19d%22	http://product.hstatic.net/1000271846/product/zebra-black-02_2a3c9cb5382541f2bc7609083ed3a26f_medium.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/zebra-black-02_2a3c9cb5382541f2bc7609083ed3a26f_medium.png	(from https://www.zoe-vn.com/collections/vai-canvas)
15:25:14	112986/112986	---M--	200	added ('OK')	image/png	etag:%22dee2377254a5bc9328cc487efa356eb6%22	http://product.hstatic.net/1000271846/product/zebra-black-02_2a3c9cb5382541f2bc7609083ed3a26f_large.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/zebra-black-02_2a3c9cb5382541f2bc7609083ed3a26f_large.png	(from https://www.zoe-vn.com/collections/vai-canvas)
15:25:17	22568/22568	---M--	200	added ('OK')	image/png	etag:%2289b334a650b5fc400198e85f30b19efb%22	http://product.hstatic.net/1000271846/product/zebra-brown-01_d762e7988bca482c98b1e9b11bd501c4_medium.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/zebra-brown-01_d762e7988bca482c98b1e9b11bd501c4_medium.png	(from https://www.zoe-vn.com/collections/vai-canvas)
15:25:23	174085/174085	---M--	200	added ('OK')	image/png	etag:%2240457acab423e1077235d57f07e1f6f5%22	http://product.hstatic.net/1000271846/product/zebra-black-02_2a3c9cb5382541f2bc7609083ed3a26f_grande.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/zebra-black-02_2a3c9cb5382541f2bc7609083ed3a26f_grande.png	(from https://www.zoe-vn.com/collections/vai-canvas)
15:25:25	476756/476756	---M--	200	added ('OK')	image/jpeg	etag:%2268cc3721dc7e0e6fd14e0cb2cfee1139%22	http://file.hstatic.net/1000271846/collection/bao-09511_3b73d26e4413484b9bb81d2d55220555.jpg	C:/Users/pc/Desktop/chim/file.hstatic.net/1000271846/collection/bao-09511_3b73d26e4413484b9bb81d2d55220555.jpg	(from https://www.zoe-vn.com/collections/vai-canvas)
15:25:27	90595/90595	---M--	200	added ('OK')	image/png	etag:%22a1ac8e31bae00922dfc741e0c98c3761%22	http://product.hstatic.net/1000271846/product/zebra-brown-01_d762e7988bca482c98b1e9b11bd501c4_large.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/zebra-brown-01_d762e7988bca482c98b1e9b11bd501c4_large.png	(from https://www.zoe-vn.com/collections/vai-canvas)
15:25:27	34021/34021	---M--	200	added ('OK')	image/png	etag:%226cc479934a6cc382b6948b2cb96959ca%22	http://product.hstatic.net/1000271846/product/zebra-brown-02_5b14521c57534abcaf76da7bd0a78deb_medium.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/zebra-brown-02_5b14521c57534abcaf76da7bd0a78deb_medium.png	(from https://www.zoe-vn.com/collections/vai-canvas)
15:25:37	129102/129102	---M--	200	added ('OK')	image/png	etag:%22d407c693efe2c45c209ff0b5369b222d%22	http://product.hstatic.net/1000271846/product/zebra-brown-02_5b14521c57534abcaf76da7bd0a78deb_large.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/zebra-brown-02_5b14521c57534abcaf76da7bd0a78deb_large.png	(from https://www.zoe-vn.com/collections/vai-canvas)
15:25:39	17214/17214	---M--	200	added ('OK')	image/png	etag:%22cab7260615e4a71a34df112082cd2ac7%22	http://product.hstatic.net/1000271846/product/zebra-beige-01_1c94b5ea6481493b84e8eecd25084640_medium.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/zebra-beige-01_1c94b5ea6481493b84e8eecd25084640_medium.png	(from https://www.zoe-vn.com/collections/vai-canvas)
15:25:45	192629/192629	---M--	200	added ('OK')	image/png	etag:%2226f5a71845bead4e3d0a22b6696a0ff4%22	http://product.hstatic.net/1000271846/product/zebra-brown-02_5b14521c57534abcaf76da7bd0a78deb_grande.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/zebra-brown-02_5b14521c57534abcaf76da7bd0a78deb_grande.png	(from https://www.zoe-vn.com/collections/vai-canvas)
15:25:46	78494/78494	---M--	200	added ('OK')	image/png	etag:%22eaeba61a37afd5f0f20fc00b20b553d4%22	http://product.hstatic.net/1000271846/product/zebra-beige-01_1c94b5ea6481493b84e8eecd25084640_large.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/zebra-beige-01_1c94b5ea6481493b84e8eecd25084640_large.png	(from https://www.zoe-vn.com/collections/vai-canvas)
15:25:48	28158/28158	---M--	200	added ('OK')	image/png	etag:%220f4a1e5d5234f3ab608466efd9428f14%22	http://product.hstatic.net/1000271846/product/zebra-beige-02_0756046c4971465887cb0692065febea_medium.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/zebra-beige-02_0756046c4971465887cb0692065febea_medium.png	(from https://www.zoe-vn.com/collections/vai-canvas)
15:25:57	115919/115919	---M--	200	added ('OK')	image/png	etag:%2273d79a73c83e20b7f183319915d051e3%22	http://product.hstatic.net/1000271846/product/zebra-beige-01_1c94b5ea6481493b84e8eecd25084640_grande.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/zebra-beige-01_1c94b5ea6481493b84e8eecd25084640_grande.png	(from https://www.zoe-vn.com/collections/vai-canvas)
15:26:01	119333/119333	---M--	200	added ('OK')	image/png	etag:%2234568698d08f011ce596235d3aaf9106%22	http://product.hstatic.net/1000271846/product/zebra-beige-02_0756046c4971465887cb0692065febea_large.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/zebra-beige-02_0756046c4971465887cb0692065febea_large.png	(from https://www.zoe-vn.com/collections/vai-canvas)
15:26:03	17588/17588	---M--	200	added ('OK')	image/png	etag:%228b13ce4fdc7b421113a5453318d8a970%22	http://product.hstatic.net/1000271846/product/zebra-pink-01_11498557010b4885b4e8402db6a41150_medium.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/zebra-pink-01_11498557010b4885b4e8402db6a41150_medium.png	(from https://www.zoe-vn.com/collections/vai-canvas)
15:26:11	79994/79994	---M--	200	added ('OK')	image/png	etag:%229899a973ce349e43be88b57440f1dca8%22	http://product.hstatic.net/1000271846/product/zebra-pink-01_11498557010b4885b4e8402db6a41150_large.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/zebra-pink-01_11498557010b4885b4e8402db6a41150_large.png	(from https://www.zoe-vn.com/collections/vai-canvas)
15:26:13	182062/182062	---M--	200	added ('OK')	image/png	etag:%22f3756b26e1032c95d35695a65467435d%22	http://product.hstatic.net/1000271846/product/zebra-beige-02_0756046c4971465887cb0692065febea_grande.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/zebra-beige-02_0756046c4971465887cb0692065febea_grande.png	(from https://www.zoe-vn.com/collections/vai-canvas)
15:26:22	142356/142356	---M--	200	added ('OK')	image/png	etag:%22b8d49e4585f1a6d2783f06e1f1a484c9%22	http://product.hstatic.net/1000271846/product/zebra-brown-01_d762e7988bca482c98b1e9b11bd501c4_grande.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/zebra-brown-01_d762e7988bca482c98b1e9b11bd501c4_grande.png	(from https://www.zoe-vn.com/collections/vai-canvas)
15:26:22	117203/117203	---M--	200	added ('OK')	image/png	etag:%22573f81c54c1663ed435f7881ce3b8a6e%22	http://product.hstatic.net/1000271846/product/zebra-pink-01_11498557010b4885b4e8402db6a41150_grande.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/zebra-pink-01_11498557010b4885b4e8402db6a41150_grande.png	(from https://www.zoe-vn.com/collections/vai-canvas)
15:26:30	187479/187479	---M--	200	added ('OK')	image/png	etag:%22b24420c0f0d68396ce1772e345847466%22	http://product.hstatic.net/1000271846/product/zebra-pink-02_d88b7d62b86c469eb6840a4d820212c6_grande.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/zebra-pink-02_d88b7d62b86c469eb6840a4d820212c6_grande.png	(from https://www.zoe-vn.com/collections/vai-canvas)
15:26:32	23305/23305	---M--	200	added ('OK')	image/png	etag:%226f538d4a70b468d33a5699dd5eaf3379%22	http://product.hstatic.net/1000271846/product/1c9f8f7e-4963-43ee-b702-c12667d7b56a_7c4d56148e4f4d77829305ee5b6b7efd_medium.png	C:/Users/pc/Desktop/chim/product.hstatic.net/1000271846/product/1c9f8f7e-4963-43ee-b702-c12667d7b56a_7c4d56148e4f4d77829305ee5b6b7efd_medium.png	(from https://www.zoe-vn.com/collections/vai-canvas)
